,segment_number,id,segment_len,text,mentions,labels
3524,1,23512570666241,100,"年6月以来,已有超过10家a股上市公司进入退市整理期,退市整理期首日股价腰斩,甚至暴跌60%、70%或以上成普遍现象,让投资者再次见识了退市股风险快速释放的过程及其中的巨大风险。有专家在接受记者采访时",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3525,2,23512570666241,100,"表示,进入退市整理期的首个交易日不实行价格涨跌幅限制,叠加注册制背景下壳价值的下降,进一步增大了退市公司股票面临的压力。在此背景下,退市个股退市整理期首日出现大幅调整在预期范围内。多股进入退市整理期记",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3526,3,23512570666241,100,"者梳理发现,年初至今已公告被交易所决定终止上市或已收到终止上市事先告知书的a股上市公司合计已有40多家,如后续无大的变化,这些公司最终会被强制退市并摘牌,照此推算,今年a股市场强制退市公司数量较以往年",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3527,4,23512570666241,100,"份大概率进一步增加,并有望创下历史新高。随着退市股数量的增多,进入退市整理期的股票数量明显增多,今年6月份以来表现尤为明显,成为年内进入退市整理股票最为集中的一个时期。从今年各月份具体变化趋势来看,3",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3528,5,23512570666241,100,"月和4月,进入退市整理期的a股上市公司零星出现;5月,吉艾退、退市未来、退市辅仁、退市运盛、退市中昌等股票陆续进入退市整理期;6月以来,退市紫晶、退市泽达、新文退等10余股进入退市整理期,数量较此前明","[{'mention': '退市紫晶', 'offset': '568,572'}, {'mention': '退市泽达', 'offset': '573,577'}, {'mention': '新文退', 'offset': '578,581'}]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 1, 2, 2, 2, 0, 1, 2, 2, 2, 0, 1, 2, 2, 2, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 1, 2, 2, 2, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3529,6,23512570666241,100,"显增加。今年年报季收官于4月末,随后两月一批退市风险公司被交易所决定终止上市。银泰证券策略分析师陈建华在接受证券时报记者采访时表示,退市制度是资本市场关键的基础性制度,形成有进有出、优胜劣汰的市场化、",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3530,7,23512570666241,100,"常态化退出机制是我国资本市场全面深化改革的重要安排。当前随着注册制改革的深入推进,常态化退市机制下a股市场化出清机制效果逐步显现。退市整理期首日股价腰斩成常态从近期进入退市整理期的公司股价表现来看,相",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3531,8,23512570666241,100,"关公司退市整理期首日股价腰斩,甚至暴跌60%、70%或以上已成普遍现象,让投资者见识了退市股风险快速释放的过程,若投资者不幸踩雷退市股,亏损幅度将十分惊人。私募机构安爵资产董事长刘岩认为,退市整理期首",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3532,9,23512570666241,100,"日股票价格暴跌彰显了市场化出清机制的透明和公正,是对市场风险的一种自我化解。需要特别指出的是,退市机制的实施和大力落实,是对不合格企业的市场化出清,让良币逐渐驱逐劣币,起到了良好呵护资本市场的作用。其",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3533,10,23512570666241,100,"作用不仅是对市场的健康发展有积极的意义,更是对社会秉持诚信建设的一种提醒和鞭策。另一家私募机构天朗资产总经理陈建德认为,退市整理期首日股价大跌,是因为有一些投资者对这只股票未来不抱太大幻想,在一天的时",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3534,11,23512570666241,100,"间里,充分对该股定价。估计往后进入退市整理期首日股价大跌的情况还会继续出现。绩差公司进入退市整理期、而后退市,非常好地彰显了市场化出清机制,退市整理期首日不设涨跌幅限制,更彰显了市场化定价机制。据记者",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3535,12,23512570666241,100,"统计,今年以来的退市股中,退市整理期首日股价绝大多数腰斩,跌幅超过60%的股票数量占比超过3/4,跌幅超过70%的股票数量占比也超过一半,退市运盛、中潜退、大通退、光一退、退市未来等股票退市整理期首日","[{'mention': '退市未来', 'offset': '1286,1290'}]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 1, 2, 2, 0, 1, 2, 2, 0, 1, 2, 2, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3536,13,23512570666241,100,"收盘跌幅甚至超过80%。数据显示,多数相关股票在进入退市整理期前股价尚有数元,进入退市整理期首日股价就迅速跌破1元。以光一退为例,该股于6月20日进入退市整理期,当天该股收盘报0.88元,一天的跌幅就",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3537,14,23512570666241,100,"高达80.70%,而在进入退市整理期前的最近一个交易日,该股收盘价尚有4.56元。退市股投资需谨慎决策陈建华受访时指出,退市新规主要考察的是上市公司的持续经营能力,推动僵尸空壳企业出清,同时对交易类退",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3538,15,23512570666241,100,"市指标也更加完善,对信息披露和财务造假等重大违法指标进行了更为严格的规定,因此被沪深交易所决定终止上市的公司本身就存在较大的风险。与此同时,修订后的沪深交易所股票上市规则取消了暂停上市、恢复上市环节,",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3539,16,23512570666241,100,"进入退市整理期的首个交易日不实行价格涨跌幅限制,叠加注册制背景下壳价值的下降,进一步增大了退市公司股票面临的压力。在此背景下,退市个股退市整理期首日出现大幅调整也在预期范围内。对于已经持有退市整理期股",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3540,17,23512570666241,72,"票的投资者,刘岩认为,应严格按照个人风险承受能力和投资需求,慎重决策,及时做好风险防范措施;倘若认为风险过高,可以选择合适的时机进行止损或平仓。",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3541,0,23512580103222,100,"消费者权益受损,淘宝卖家出售伪劣产品成风气?我在淘宝阿里健康大药房海外店和长青海外旗舰店买的益安宁也是假的。这件事情让我非常生气和失望。我的母亲有心脏病,需要定期服用药物来控制病情。因为我们各种原因,",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3542,1,23512580103222,100,"所以我选择在淘宝上购买益安宁这种中成药。第一次购买时,我选择了阿里健康大药房海外店,并且购买了三盒。当快要吃完时,我又在长青海外旗舰店购买了两盒。然而,在收到货后,我发现包装不一样、成分不一样、生产厂",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3543,2,23512580103222,100,"家也不同。这让我非常怀疑自己是否购买到了假药。于是,我联系了同溢堂药业有限公司(益安宁的生产厂家),并询问如何鉴别真伪。经过查证后,确认我的担心是正确的:这些益安宁都是假冒产品!虽然卖家和淘宝客服都否",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3544,3,23512580103222,100,"认这个事实,并要求提供检验报告来证明他们出售的产品没有问题;但几天后他们还是把所有的益安宁下架了。这件事情让我非常生气和失望。作为消费者,我们购买商品时都希望能够得到真实的产品。但是,在淘宝上,有些卖",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3545,4,23512580103222,100,"家却不顾及消费者的健康和利益,出售假冒伪劣产品来获取暴利。这种行为不仅违反了法律法规,也损害了消费者的权益。因此,我呼吁淘宝平台应该加强对卖家的监管力度,并严格打击假冒伪劣产品的销售行为。同时,我们作",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3546,5,23512580103222,55,"为消费者也要提高警惕性,在购买商品时多留心一些细节,并选择正规渠道购买商品。只有这样才能保障自己的权益和健康!",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3547,0,23512577741816,100,"天音控股持续多元化发展布局新能源赛道打造新增长极近期,天音控股(000829.sz)被天风证券等3家券商给予增持评级,值得一提的是,三份研报均关注到天音控股在新能源领域的布局,并看好新业务或为公司经营","[{'mention': '天音控股', 'offset': '0,4'}, {'mention': '天音控股', 'offset': '27,31'}, {'mention': '天风证券', 'offset': '43,47'}, {'mention': '天音控股', 'offset': '74,78'}]","[1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3548,1,23512577741816,100,"业绩带来新的增长点。据了解,天音控股于1997年12月在深交所上市,经过多年积累,天音控股已形成线上、线下全渠道覆盖,实现了分销+零售的完善体系,与全球头部手机品牌苹果、华为、三星建立长期、紧密、深度","[{'mention': '天音控股', 'offset': '141,145'}, {'mention': '苹果', 'offset': '182,184'}, {'mention': '华为', 'offset': '185,187'}, {'mention': '三星', 'offset': '188,190'}]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3549,2,23512577741816,100,"、友好的合作,牢据智能终端销售市场头部位置和领先的市场份额,也塑造了天音控股渠道为王的突出优势。根据该公司财报表现,近几年天音控股营收净利润增长稳健,2023年一季度,天音控股营收及净利润均实现大幅增","[{'mention': '天音控股', 'offset': '261,265'}, {'mention': '天音控股', 'offset': '284,288'}]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3550,3,23512577741816,100,"长。近两年,天音控股积极开拓延伸新业务谋求多元化发展。2022年,天音控股新增汽车销售相关业务,通过与华为的长期深度合作关系,利用自身龙头渠道商优势,进行新能源汽车行业的拓展延伸。行业信息显示,我国新","[{'mention': '天音控股', 'offset': '333,337'}, {'mention': '华为', 'offset': '351,353'}]","[0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3551,4,23512577741816,100,"能源汽车产销量不断刷新历史新高,已成为全球第一大销售市场。乘联会最新零售销量数据统计,5月份新能源狭义乘用车销量增势显著。乘联会发文称,2023年全国新能源乘用车发展优势不断巩固和扩大。预计2023年",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3552,5,23512577741816,100,"中国新能源乘用车销量为850万辆,狭义乘用车销量为2350万辆,年度新能源车渗透率有望达到36%,目前运行状态与预测基本吻合。现阶段,天音控股旗下多家华为线下零售店已经实现渠道复用开展汽车销售业务,除",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3553,6,23512577741816,100,"对原有店铺通过扩大店内面积进行升级改造外,目前已经在河北省率先逐步拓展通过汽车快闪店快速布局线下实体店铺汽车销售业务,目前该项目处于前期筹备期,未来目标通过汽车快闪店vs线下品牌授权店联动模式帮助客户",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3554,7,23512577741816,100,"实现汽车试驾、售前咨询等服务,实现将现有客户进行有效导流,协助华为新能源汽车销售落地。研报观点指出,凭借自身龙头渠道商优势,天音控股通过进军新能源汽车销售将成为新能源汽车产业链重要一环,也有望提升公司",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3555,8,23512577741816,21,"未来整体营收及盈利能力,保障公司稳健发展。",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3556,0,23512590585829,100,"被罚款超245万!这家公司摊事了!国际能源网(微信公众号:inencom)近日获悉,又一家公司因为未能完成碳排放履约被北京市生态环境局处罚,罚款金额高达二百四十五万四千五百五十元,根据行政处罚决定书》",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
